ean	record_status	qhr	bnc_peer_oh	bnc_peer_oo	bnc_peer_asp	bnc_peer_stores	bnc_all_asp	bs_sales_4week	bnc_peer_sales_4week	bnc_all_sales_4week	bnc_all_sales_total	sortby	timestamp
9780143017639	A		12	0	0.00	7	19.16	0	1	22	24112	13	201304072316
9780143017875	A		28	0	20.00	8	18.77	1	7	145	43260	35	201304072316
9780143034902	A		12	5	16.66	8	16.36	2	11	531	74566	28	201304072316
9780143035008	A		19	0	0.00	7	18.48	0	4	123	15653	23	201304072316
9780143035091	A		4	0	0.00	3	0.00	0	0	0	1587	4	201304072316
9780143035305	A		2	0	0.00	2	16.65	0	0	16	1621	2	201304072316
9780143035824	A		3	0	0.00	3	9.93	0	1	63	4954	4	201304072316
9780143035848	A		1	3	0.00	3	8.79	0	0	7	5230	4	201304072316
9780143035947	A		3	0	0.00	3	0.00	0	0	0	1121	3	201304072316
9780143036494	A		1	0	0.00	1	0.00	0	0	3	3139	1	201304072316
9780143036586	A		1	0	0.00	1	18.50	0	0	5	15027	1	201304072316
9780143036661	A		8	0	0.00	7	16.09	0	0	31	8973	8	201304072316
9780143036692	A		2	0	0.00	2	3.75	0	0	1	24060	2	201304072316
9780143036746	A		6	0	0.00	5	18.09	0	0	8	20275	6	201304072316
9780143036982	A		2	0	0.00	2	0.00	0	0	0	6241	2	201304072316
9780143037149	A		7	0	0.00	6	15.76	0	0	93	334829	7	201304072316
9780143037248	A		3	1	19.50	2	19.50	0	1	1	124	5	201304072316
9780143037750	A		9	0	25.50	8	24.77	1	4	15	9083	13	201304072316
9780143037811	A		3	0	0.00	3	0.00	1	0	0	900	3	201304072316
9780143037835	A		0	0	0.00	0	20.54	0	0	1	1974	0	201304072316
9780143037880	A		6	0	24.50	5	22.34	1	2	53	7449	8	201304072316
9780143038252	A		8	0	0.00	6	18.26	0	1	65	355788	9	201304072316
9780143038337	A		1	0	0.00	1	19.00	1	1	20	5047	2	201304072316
9780143038412	A		11	6	15.05	7	18.00	0	3	318	517910	20	201304072316
9780143038580	A		14	0	18.53	8	18.74	0	4	142	45516	18	201304072316
9780143038955	A		1	0	0.00	1	0.00	1	0	0	323	2	201304072316
9780143039105	A		2	0	0.00	2	0.00	0	0	0	20	2	201304072316
9780143039273	A		4	0	0.00	3	16.00	1	1	11	1549	5	201304072316
9780143039396	A		0	0	17.00	1	17.00	1	1	4	237	1	201304072316
9780143039525	A		2	0	0.00	2	18.19	0	0	4	766	2	201304072316
9780143039563	A		5	0	0.00	4	10.00	0	0	8	268	5	201304072316
9780143039600	A		9	0	0.00	6	19.95	0	1	44	3516	10	201304072316
9780143039617	A		1	0	0.00	1	0.00	0	0	2	301	1	201304072316
9780143039679	A		2	0	0.00	2	1.44	0	0	7	585	2	201304072316
9780143039839	A		10	0	0.00	5	17.56	0	2	29	4073	12	201304072316
9780143039945	A		9	0	22.00	7	21.79	0	4	34	3266	13	201304072316
9780143039969	A		5	2	0.00	4	0.00	0	1	1	1976	8	201304072316
9780143050636	A		1	0	0.00	1	0.00	0	0	0	3923	1	201304072316
9780143050919	A		3	0	0.00	3	0.00	0	0	0	189	3	201304072316
9780143051381	A		9	0	0.00	7	19.41	0	1	66	10934	10	201304072316
9780143051398	A		4	0	0.00	4	17.19	0	0	16	2435	4	201304072316
9780143051404	A		1	4	0.00	4	17.78	0	1	9	2092	6	201304072316
9780143051428	A		9	0	0.00	6	15.71	0	0	67	12191	9	201304072316
9780143051442	A		4	0	0.00	3	18.79	0	0	15	4548	4	201304072316
9780143051619	A		4	0	0.00	4	12.78	0	0	10	3132	4	201304072316
9780143051633	A		3	0	0.00	3	12.78	0	0	17	832	3	201304072316
9780143051824	A		1	0	0.00	1	0.00	0	0	0	3146	1	201304072316
9780143051916	A		4	0	0.00	4	20.61	0	0	21	28736	4	201304072316
9780143052135	A		3	0	18.00	4	18.97	0	1	6	6373	4	201304072316
9780143052173	A		11	0	17.10	7	17.19	0	3	396	64649	14	201304072316
9780143052364	A		7	1	0.00	5	23.55	1	3	147	20623	11	201304072316
9780143052821	A		1	0	0.00	1	17.60	0	0	1	184	1	201304072316
9780143052906	A		2	0	0.00	1	0.00	0	0	0	598	2	201304072316
9780143052920	A		2	0	0.00	2	13.20	0	0	8	6935	2	201304072316
9780143052944	A		1	0	0.00	1	13.20	0	1	9	3901	2	201304072316
9780143053118	A		6	0	0.00	5	9.38	0	0	8	5607	6	201304072316
9780143053316	A		1	0	0.00	1	15.65	0	0	2	2774	1	201304072316
9780143053347	A		1	0	0.00	1	0.00	0	0	0	5262	1	201304072316
9780143053354	A		7	0	0.00	4	20.21	0	2	11	575	9	201304072316
9780143053385	A		3	0	0.00	3	0.00	0	0	2	787	3	201304072316
9780143053415	A		9	0	20.00	7	20.00	1	2	11	4307	11	201304072316
9780143053422	A		38	0	20.00	8	17.98	1	4	36	898	42	201304072316
9780143053712	A		4	0	0.00	4	0.00	0	0	0	12447	4	201304072316
9780143054269	A		3	0	0.00	2	21.51	0	0	7	1933	3	201304072316
9780143054276	A		1	0	0.00	1	0.00	0	0	0	2315	1	201304072316
9780143054337	A		3	0	0.00	2	0.00	0	0	3	501	3	201304072316
9780143054351	A		7	0	0.00	4	11.38	0	1	24	3126	8	201304072316
9780143054368	A		3	0	0.00	2	19.78	0	0	2	843	3	201304072316
9780143054405	A		16	3	18.00	8	19.17	1	5	454	124392	24	201304072316
9780143054429	A		3	0	0.00	3	18.00	0	0	3	3068	3	201304072316
9780143054528	A		8	0	0.00	6	18.00	0	0	8	114	8	201304072316
9780143054542	A		3	0	0.00	3	18.58	0	0	5	1543	3	201304072316
9780143054559	A		3	1	0.00	4	0.00	0	1	3	466	5	201304072316
9780143054887	A		3	0	0.00	3	19.00	1	2	7	366	5	201304072316
9780143054894	A		3	0	0.00	3	19.00	1	0	2	352	3	201304072316
9780143054924	A		4	0	0.00	4	17.84	0	0	6	750	4	201304072316
9780143054955	A		5	0	0.00	4	18.93	0	0	15	1494	5	201304072316
9780143054979	A		5	0	0.00	5	0.00	0	0	0	1105	5	201304072316
9780143055075	A		7	0	19.00	6	18.75	0	2	35	8497	9	201304072316
9780143055112	A		10	0	0.00	7	18.00	1	1	7	64	11	201304072316
9780143055839	A		4	0	0.00	2	17.35	0	0	10	1189	4	201304072316
9780143055891	A		15	0	0.00	7	17.70	0	0	9	121	15	201304072316
9780143055907	A		9	0	0.00	7	0.00	0	0	4	81	9	201304072316
9780143055938	A		4	1	0.00	5	25.43	0	1	19	5692	6	201304072316
9780143055945	A		12	0	0.00	6	17.60	0	0	15	303	12	201304072316
9780143055976	A		3	0	0.00	3	0.00	0	1	2	442	4	201304072316
9780143056058	A		6	0	0.00	5	0.00	0	0	4	759	6	201304072316
9780143056300	A		13	0	12.15	7	12.71	0	4	31	10988	17	201304072316
9780143056324	A		16	0	13.50	6	12.85	0	1	33	2371	17	201304072316
9780143056393	A		3	0	0.00	3	0.00	0	0	0	0	3	201304072316
9780143056409	A		2	0	0.00	2	0.00	0	0	1	84	2	201304072316
9780143056546	A		7	0	0.00	4	23.74	0	0	5	4726	7	201304072316
9780143056706	A		23	0	22.00	8	21.90	0	3	15	347	26	201304072316
9780143056751	A		6	0	0.00	4	18.55	0	0	19	7535	6	201304072316
9780143056836	A		4	0	0.00	3	17.60	0	0	1	179	4	201304072316
9780143056843	A		3	0	0.00	3	0.00	0	0	1	13141	3	201304072316
9780143056959	A		37	5	20.00	8	19.12	3	12	287	74993	54	201304072316
9780143066569	A		3	0	0.00	2	0.00	0	0	0	84	3	201304072316
9780143104919	A		2	0	0.00	2	17.12	0	0	1	241	2	201304072316
9780143105244	A		2	0	0.00	2	0.00	0	0	7	2385	2	201304072316
9780143105701	A		2	0	0.00	2	17.50	0	1	3	496	3	201304072316
9780143105947	A		2	0	0.00	2	0.00	0	0	4	1229	2	201304072316
9780143105985	A		4	0	0.00	3	19.56	0	1	9	1129	5	201304072316
9780143106005	A		2	0	0.00	2	21.00	0	0	2	366	2	201304072316
9780143106173	A		2	0	0.00	2	22.50	0	0	1	151	2	201304072316
9780143106241	A		1	0	0.00	1	0.00	0	0	0	18	1	201304072316
9780143106333	A		1	0	17.50	2	17.50	0	2	3	65	3	201304072316
9780143106340	A		2	0	0.00	2	17.50	1	0	2	51	2	201304072316
9780143106463	A		4	0	0.00	4	0.00	0	0	0	334	4	201304072316
9780143106487	A		7	1	0.00	5	18.24	0	1	49	1488	9	201304072316
9780143106494	A		7	0	0.00	6	18.09	0	2	12	591	9	201304072316
9780143106562	A		3	0	0.00	3	19.73	0	1	18	229	4	201304072316
9780143106623	A		1	0	0.00	1	16.82	0	0	4	2173	1	201304072316
9780143106715	A		3	1	0.00	4	0.00	0	1	2	31	5	201304072316
9780143106753	A		5	1	0.00	6	29.50	0	0	1	26	6	201304072316
9780143106906	A		3	0	0.00	3	15.86	1	1	8	8	4	201304072316
9780143106944	A		3	0	0.00	3	0.00	0	0	0	40	3	201304072316
9780143106951	A		6	0	0.00	5	18.00	1	1	8	42	7	201304072316
9780143112228	A		4	0	0.00	3	0.00	0	0	1	113	4	201304072316
9780143112297	A		6	0	0.00	5	15.61	0	0	20	2574	6	201304072316
9780143112327	A		1	0	0.00	1	0.00	0	0	1	1103	1	201304072316
9780143112457	A		2	0	0.00	2	0.00	0	0	0	372	2	201304072316
9780143112648	A		1	0	0.00	1	16.14	0	0	1	1106	1	201304072316
9780143112655	A		2	0	0.00	2	30.32	0	1	13	1740	3	201304072316
9780143112723	A		5	1	16.33	5	16.33	0	6	18	2104	12	201304072316
9780143112785	A		3	0	0.00	3	24.96	0	0	52	7158	3	201304072316
9780143113102	A		36	1	19.50	8	19.11	0	16	414	95018	53	201304072316
9780143113454	A		2	0	0.00	2	0.00	0	0	5	1617	2	201304072316
9780143113522	A		3	0	0.00	3	0.00	0	0	0	2080	3	201304072316
9780143113614	A		1	1	0.00	2	0.00	0	0	1	4928	2	201304072316
9780143113720	A		3	0	0.00	2	0.00	0	0	0	2842	3	201304072316
9780143113768	A		1	0	0.00	1	19.58	0	0	6	1629	1	201304072316
9780143113874	A		8	0	16.50	7	16.20	1	2	28	16995	10	201304072316
9780143114246	A		5	0	0.00	4	18.62	0	0	19	7244	5	201304072316
9780143114352	A		1	0	0.00	1	19.80	0	0	1	1506	1	201304072316
9780143114666	A		4	0	0.00	3	0.00	0	0	0	235	4	201304072316
9780143114741	A		2	0	17.50	2	17.50	0	2	4	1004	4	201304072316
9780143114871	A		2	0	0.00	1	18.50	0	0	1	2476	2	201304072316
9780143114932	A		1	0	0.00	1	17.50	0	1	10	1798	2	201304072316
9780143114963	A		8	1	16.65	7	17.68	0	1	110	27041	10	201304072316
9780143115007	A		12	0	0.00	8	17.98	1	1	112	25422	13	201304072316
9780143115069	A		0	0	0.00	0	0.00	0	0	0	39	0	201304072316
9780143115267	A		2	0	0.00	2	19.60	0	0	49	8682	2	201304072316
9780143115694	A		5	1	17.75	6	17.69	0	3	11	13145	9	201304072316
9780143115724	A		1	0	0.00	1	20.00	0	0	1	3016	1	201304072316
9780143116011	A		1	0	0.00	1	0.00	0	0	0	142	1	201304072316
9780143116103	A		2	0	0.00	2	0.00	0	0	7	4146	2	201304072316
9780143116172	A		8	1	0.00	7	17.59	0	1	65	31141	10	201304072316
9780143116295	A		1	0	0.00	1	0.00	0	0	1	94	1	201304072316
9780143116318	A		10	0	0.00	7	9.00	1	3	6	64	13	201304072316
9780143116387	A		4	0	0.00	3	13.16	0	1	126	18795	5	201304072316
9780143116462	A		6	1	0.00	5	0.00	0	1	3	633	8	201304072316
9780143116622	A		2	0	0.00	2	19.04	0	1	14	1933	3	201304072316
9780143116691	A		1	0	0.00	1	30.32	0	0	1	395	1	201304072316
9780143116707	A		1	0	0.00	1	0.00	0	0	0	378	1	201304072316
9780143116738	A		7	0	0.00	4	17.96	0	2	134	11076	9	201304072316
9780143116936	A		7	0	0.00	5	19.78	0	0	10	1104	7	201304072316
9780143117001	A		15	0	0.00	8	22.04	0	4	144	4916	19	201304072316
9780143117285	A		2	0	0.00	2	0.00	0	0	3	404	2	201304072316
9780143117315	A		6	1	0.00	6	14.49	1	5	37	540	12	201304072316
9780143117322	A		1	0	0.00	1	0.00	0	0	2	343	1	201304072316
9780143117438	A		1	0	0.00	1	22.49	0	0	4	430	1	201304072316
9780143117469	A		7	2	0.00	6	17.90	0	1	75	8955	10	201304072316
9780143117544	A		7	0	0.00	6	19.00	1	2	8	284	9	201304072316
9780143117568	A		6	0	0.00	4	20.00	0	3	12	1311	9	201304072316
9780143117780	A		5	0	0.00	2	0.00	0	0	2	443	5	201304072316
9780143117964	A		7	0	0.00	4	20.00	0	0	1	1511	7	201304072316
9780143117971	A		2	0	0.00	1	0.00	0	0	0	1505	2	201304072316
9780143118206	A		1	0	0.00	1	0.00	0	0	0	354	1	201304072316
9780143118251	A		5	0	0.00	4	15.48	0	0	12	3071	5	201304072316
9780143118282	A		2	0	0.00	1	0.00	0	0	0	325	2	201304072316
9780143118527	A		5	0	0.00	3	17.83	0	0	32	1615	5	201304072316
9780143118534	A		5	0	17.58	6	17.80	0	2	19	1653	7	201304072316
9780143118589	A		3	0	0.00	3	16.72	0	1	16	2157	4	201304072316
9780143118695	A		6	0	0.00	5	0.00	0	1	9	2185	7	201304072316
9780143118701	A		5	1	0.00	5	19.12	0	1	50	20942	7	201304072316
9780143118718	A		4	0	0.00	4	25.92	0	1	4	329	5	201304072316
9780143118756	A		8	17	0.00	8	16.99	0	3	277	8561	28	201304072316
9780143118763	A		7	0	0.00	4	18.50	0	0	7	1069	7	201304072316
9780143118824	A		4	0	0.00	3	0.00	0	0	0	0	4	201304072316
9780143118954	A		9	0	0.00	6	17.89	0	3	18	2301	12	201304072316
9780143119043	A		1	0	0.00	1	17.12	0	0	2	228	1	201304072316
9780143119425	A		2	0	0.00	2	0.00	0	0	0	27	2	201304072316
9780143119685	A		16	2	17.00	8	16.23	0	4	294	21404	22	201304072316
9780143119807	A		8	0	0.00	5	14.00	0	0	12	682	8	201304072316
9780143119821	A		1	0	17.50	2	17.50	0	1	9	1689	2	201304072316
9780143119876	A		1	0	0.00	1	0.00	0	0	0	209	1	201304072316
9780143119906	A		2	0	0.00	2	0.00	0	0	0	68	2	201304072316
9780143119913	A		3	0	0.00	1	17.58	0	0	2	3810	3	201304072316
9780143119920	A		5	0	13.50	3	13.50	0	1	1	134	6	201304072316
9780143119982	A		3	0	18.50	4	18.04	1	1	4	1339	4	201304072316
9780143120001	A		1	0	0.00	1	0.00	0	0	0	77	1	201304072316
9780143120063	A		1	0	0.00	1	0.00	0	0	0	130	1	201304072316
9780143120131	A		6	0	0.00	4	17.50	0	0	8	1131	6	201304072316
9780143120148	A		3	0	11.50	3	11.50	0	1	4	281	4	201304072316
9780143120162	A		5	0	0.00	4	15.65	0	2	3	318	7	201304072316
9780143120278	A		2	0	0.00	1	20.54	0	0	5	1475	2	201304072316
9780143120315	A		1	0	0.00	1	0.00	0	0	2	61	1	201304072316
9780143120322	A		6	0	0.00	5	18.58	0	2	18	906	8	201304072316
9780143120360	A		10	0	0.00	7	16.34	0	0	59	16897	10	201304072316
9780143120414	A		1	0	0.00	1	16.63	0	0	2	335	1	201304072316
9780143120537	A		22	0	17.00	8	16.25	0	4	223	13626	26	201304072316
9780143120551	A		1	0	0.00	1	16.63	0	0	1	97	1	201304072316
9780143120612	A		3	0	0.00	3	16.39	0	0	18	827	3	201304072316
9780143120643	A		11	0	0.00	6	14.84	0	1	69	2734	12	201304072316
9780143120728	A		9	1	17.00	6	16.66	1	1	29	1462	11	201304072316
9780143120735	A		3	0	0.00	3	21.00	0	0	1	49	3	201304072316
9780143120742	A		1	0	0.00	1	14.29	0	0	8	424	1	201304072316
9780143120803	A		1	0	0.00	1	0.00	0	0	4	127	1	201304072316
9780143120858	A		1	1	0.00	2	16.39	0	0	10	351	2	201304072316
9780143120926	A		8	0	16.00	7	15.14	0	3	22	1126	11	201304072316
9780143120964	A		10	0	0.00	5	0.00	0	0	2	127	10	201304072316
9780143120971	A		3	0	0.00	3	15.03	0	0	3	363	3	201304072316
9780143120988	A		7	0	13.50	7	13.97	0	2	50	677	9	201304072316
9780143121077	A		16	0	16.15	8	16.25	1	6	37	3289	22	201304072316
9780143121084	A		8	0	0.00	4	0.00	0	0	0	23	8	201304072316
9780143121107	A		3	0	0.00	3	15.85	0	0	37	3517	3	201304072316
9780143121169	A		25	2	0.00	8	16.36	0	7	748	20260	34	201304072316
9780143121190	A		6	0	0.00	3	0.00	0	0	0	40	6	201304072316
9780143121220	A		6	0	0.00	3	0.00	0	0	9	49	6	201304072316
9780143121251	A		3	0	0.00	3	0.00	0	1	5	109	4	201304072316
9780143121275	A		7	0	17.00	7	15.64	0	1	8	221	8	201304072316
9780143121299	A		9	0	0.00	6	19.98	0	2	29	628	11	201304072316
9780143121336	A		7	0	0.00	5	16.75	0	2	12	258	9	201304072316
9780143121367	A		12	0	0.00	6	0.00	0	0	0	39	12	201304072316
9780143121374	A		2	0	0.00	2	0.00	0	0	0	31	2	201304072316
9780143121459	A		18	0	0.00	6	16.13	0	2	41	1980	20	201304072316
9780143121473	A		8	0	0.00	7	16.86	0	1	26	600	9	201304072316
9780143121527	A		21	0	16.00	7	13.61	0	2	51	265	23	201304072316
9780143121534	A		0	20	0.00	7	18.00	0	0	4	8	20	201304072316
